,product,Chemical,Amount
3631,Sour Patch Kids Original Soft & Chewy,DEP,-1.1891966462977108
3632,Sour Patch Kids Original Soft & Chewy,DEP,-1.1891966462977108
3633,Sour Patch Kids Original Soft & Chewy,DEP,-1.1891966462977108
3634,Seventh Generation Free & Clean Fragrance-Free Handwash,DEP,-1.3657247388161908
3635,Seventh Generation Free & Clean Fragrance-Free Handwash,DEP,-1.3657247388161908
3636,Seventh Generation Free & Clean Fragrance-Free Handwash,DEP,-1.3657247388161908
3637,Paper Receipt in Water - Panda Express,DEP,-0.20471305340618812
3638,Paper Receipt in Water - Macy's,DEP,-0.20471305340618812
3639,Paper Receipt in Water - Walgreens,DEP,-0.20471305340618812
3640,O Organics Organic Eggs Large Brown,DEP,-0.7139287049018034
3641,O Organics Organic Eggs Large Brown,DEP,-0.7139287049018034
3642,O Organics Organic Eggs Large Brown,DEP,-0.7139287049018034
3643,Paper Receipt - Lululemon,DEP,-1.2978293186167755
3644,Paper Receipt - Safeway,DEP,-1.2706711505370094
3645,Paper Receipt - UPS,DEP,-1.2231443563974187
3646,Tampax Pearl Regular Absorbency Tampons,DEP,-1.291039776596834
3647,Tampax Pearl Regular Absorbency Tampons,DEP,-1.291039776596834
